year,model,feature_set,seq_len,prediction_path,completed,top1_mean,top1_cum,top1_sharpe,top3_mean,top3_cum,top3_sharpe,top5_mean,top5_cum,top5_sharpe,ic,rank_ic,unique,max_rep,debias015_top1_mean,debias015_top1_sharpe,num_days,yearly_metrics
2021,Transformer,A,20,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_Transformer_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,True,0.05031485413966942,57.97271949523794,2.428760616874094,0.025006243738884295,93.69463146977854,3.1944589840738784,0.018382793006082643,40.42930475334392,3.5655748212727167,0.02047759696819485,-0.011985379842766718,65.0,46.0,0.017933838974504127,1.620075883349758,242.0,"[{""year"": 2021, ""top1_num_days"": 242, ""top1_mean_return"": 0.05031485413966942, ""top1_cumulative_return"": 57.97271949523794, ""top1_sharpe"": 2.428760616874094, ""top1_positive_rate"": 0.6033057851239669, ""top3_num_days"": 242, ""top3_mean_return"": 0.025006243738884295, ""top3_cumulative_return"": 93.69463146977854, ""top3_sharpe"": 3.1944589840738784, ""top3_positive_rate"": 0.628099173553719, ""top5_num_days"": 242, ""top5_mean_return"": 0.018382793006082643, ""top5_cumulative_return"": 40.42930475334392, ""top5_sharpe"": 3.5655748212727167, ""top5_positive_rate"": 0.5702479338842975}]"
2021,TimesNet,A,20,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_TimesNet_TimesNet_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,True,0.011534014214256198,8.644484699573157,2.8021922919370406,0.009439603508002754,6.991225626802835,3.7038122740290813,0.009707313799495867,6.79389318664941,2.786756119115908,0.020015542145606347,0.015441119325606661,188.0,6.0,0.0049047749288429745,1.4138051679797257,242.0,"[{""year"": 2021, ""top1_num_days"": 242, ""top1_mean_return"": 0.011534014214256198, ""top1_cumulative_return"": 8.644484699573157, ""top1_sharpe"": 2.8021922919370406, ""top1_positive_rate"": 0.5206611570247934, ""top3_num_days"": 242, ""top3_mean_return"": 0.009439603508002754, ""top3_cumulative_return"": 6.991225626802835, ""top3_sharpe"": 3.7038122740290813, ""top3_positive_rate"": 0.5950413223140496, ""top5_num_days"": 242, ""top5_mean_return"": 0.009707313799495867, ""top5_cumulative_return"": 6.79389318664941, ""top5_sharpe"": 2.786756119115908, ""top5_positive_rate"": 0.6033057851239669}]"
2021,PatchTST,A,20,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_PatchTST_PatchTST_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,True,0.0027453512095041324,0.299989332921587,0.7500932060630855,0.00222335755214876,0.48012180037524854,1.0127016342840136,0.0011621519982231406,0.22255068375755505,0.7153882885893289,0.005224407402091076,-0.009682340358883164,225.0,2.0,0.001806833676570248,0.5336304353005165,242.0,"[{""year"": 2021, ""top1_num_days"": 242, ""top1_mean_return"": 0.0027453512095041324, ""top1_cumulative_return"": 0.299989332921587, ""top1_sharpe"": 0.7500932060630855, ""top1_positive_rate"": 0.4628099173553719, ""top3_num_days"": 242, ""top3_mean_return"": 0.00222335755214876, ""top3_cumulative_return"": 0.48012180037524854, ""top3_sharpe"": 1.0127016342840136, ""top3_positive_rate"": 0.5289256198347108, ""top5_num_days"": 242, ""top5_mean_return"": 0.0011621519982231406, ""top5_cumulative_return"": 0.22255068375755505, ""top5_sharpe"": 0.7153882885893289, ""top5_positive_rate"": 0.48760330578512395}]"
2021,iTransformer,A,20,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_iTransformer_iTransformer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,True,0.0008050121223140492,-0.09606376410530182,0.2542555333323946,0.0006540850143250688,0.051879517438583767,0.34544262162479716,0.0019463446773305784,0.48810415107870364,1.2510139283104351,0.003390010113610867,-0.010969519455067477,228.0,2.0,0.008790367815000004,1.1275667394849858,242.0,"[{""year"": 2021, ""top1_num_days"": 242, ""top1_mean_return"": 0.0008050121223140492, ""top1_cumulative_return"": -0.09606376410530182, ""top1_sharpe"": 0.2542555333323946, ""top1_positive_rate"": 0.45454545454545453, ""top3_num_days"": 242, ""top3_mean_return"": 0.0006540850143250688, ""top3_cumulative_return"": 0.051879517438583767, ""top3_sharpe"": 0.34544262162479716, ""top3_positive_rate"": 0.4380165289256198, ""top5_num_days"": 242, ""top5_mean_return"": 0.0019463446773305784, ""top5_cumulative_return"": 0.48810415107870364, ""top5_sharpe"": 1.2510139283104351, ""top5_positive_rate"": 0.45867768595041325}]"
2021,WPMixer,A,20,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_WPMixer_WPMixer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,True,-0.0009091463574380179,-0.46206929268443553,-0.24790382813320186,-0.002497206846997245,-0.5410543843900021,-1.0608146837406975,-0.0007683471505867768,-0.26893219743938246,-0.3701430924552963,0.004615812405367218,-0.0033187525217167786,231.0,2.0,0.006339733937727274,0.8167249663530999,242.0,"[{""year"": 2021, ""top1_num_days"": 242, ""top1_mean_return"": -0.0009091463574380179, ""top1_cumulative_return"": -0.46206929268443553, ""top1_sharpe"": -0.24790382813320186, ""top1_positive_rate"": 0.4297520661157025, ""top3_num_days"": 242, ""top3_mean_return"": -0.002497206846997245, ""top3_cumulative_return"": -0.5410543843900021, ""top3_sharpe"": -1.0608146837406975, ""top3_positive_rate"": 0.4132231404958678, ""top5_num_days"": 242, ""top5_mean_return"": -0.0007683471505867768, ""top5_cumulative_return"": -0.26893219743938246, ""top5_sharpe"": -0.3701430924552963, ""top5_positive_rate"": 0.45454545454545453}]"
2021,TimeMixer,A,20,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_TimeMixer_TimeMixer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,True,-0.0037646497378925627,-0.7148976712419948,-1.121692488406948,-0.00014752498081267249,-0.18196821454576606,-0.06312029898953456,-0.0007481658795950413,-0.2665102094412206,-0.3672766319502788,0.003339911756474147,-0.007634362400176609,230.0,2.0,0.005279154951198347,0.6811900447250909,242.0,"[{""year"": 2021, ""top1_num_days"": 242, ""top1_mean_return"": -0.0037646497378925627, ""top1_cumulative_return"": -0.7148976712419948, ""top1_sharpe"": -1.121692488406948, ""top1_positive_rate"": 0.4090909090909091, ""top3_num_days"": 242, ""top3_mean_return"": -0.00014752498081267249, ""top3_cumulative_return"": -0.18196821454576606, ""top3_sharpe"": -0.06312029898953456, ""top3_positive_rate"": 0.4462809917355372, ""top5_num_days"": 242, ""top5_mean_return"": -0.0007481658795950413, ""top5_cumulative_return"": -0.2665102094412206, ""top5_sharpe"": -0.3672766319502788, ""top5_positive_rate"": 0.47520661157024796}]"
2021,FreTS,A,20,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2021_stage2topheavy_topk_csrank_topq_v2_FreTS_FreTS_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,False,,,,,,,,,,,,,,,,,
2022,Transformer,A,20,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2022_stage2topheavy_topk_csrank_topq_v2_Transformer_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,True,0.0003170109572614119,-0.6522627293547978,0.051617685768494244,-0.002183993850982019,-0.6030839137505593,-0.6043963133052999,-0.0008760936553278007,-0.37681610935786314,-0.2987831547419632,0.0016800698270538717,-0.019679813457845932,81.0,62.0,0.0020695683941908704,0.3765391372553601,241.0,"[{""year"": 2022, ""top1_num_days"": 241, ""top1_mean_return"": 0.0003170109572614119, ""top1_cumulative_return"": -0.6522627293547978, ""top1_sharpe"": 0.051617685768494244, ""top1_positive_rate"": 0.45228215767634855, ""top3_num_days"": 241, ""top3_mean_return"": -0.002183993850982019, ""top3_cumulative_return"": -0.6030839137505593, ""top3_sharpe"": -0.6043963133052999, ""top3_positive_rate"": 0.47717842323651455, ""top5_num_days"": 241, ""top5_mean_return"": -0.0008760936553278007, ""top5_cumulative_return"": -0.37681610935786314, ""top5_sharpe"": -0.2987831547419632, ""top5_positive_rate"": 0.4605809128630705}]"
2022,iTransformer,A,20,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2022_stage2topheavy_topk_csrank_topq_v2_iTransformer_iTransformer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,True,-3.4651720539418235e-05,-0.4312621067842738,-0.00800968724316069,-0.005199895143582296,-0.7660080872406785,-2.0511731839684586,-0.005822329625070539,-0.7833253450556319,-2.920604744746422,-0.012446625151137168,-0.026220069621338535,226.0,2.0,-0.0030849136024896267,-0.7643933216653646,241.0,"[{""year"": 2022, ""top1_num_days"": 241, ""top1_mean_return"": -3.4651720539418235e-05, ""top1_cumulative_return"": -0.4312621067842738, ""top1_sharpe"": -0.00800968724316069, ""top1_positive_rate"": 0.42738589211618255, ""top3_num_days"": 241, ""top3_mean_return"": -0.005199895143582296, ""top3_cumulative_return"": -0.7660080872406785, ""top3_sharpe"": -2.0511731839684586, ""top3_positive_rate"": 0.4190871369294606, ""top5_num_days"": 241, ""top5_mean_return"": -0.005822329625070539, ""top5_cumulative_return"": -0.7833253450556319, ""top5_sharpe"": -2.920604744746422, ""top5_positive_rate"": 0.4190871369294606}]"
2022,TimeMixer,A,20,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2022_stage2topheavy_topk_csrank_topq_v2_TimeMixer_TimeMixer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,True,-0.004739124018672199,-0.8638157023138576,-0.8923674485081707,-0.0074421446398893485,-0.8729414586378346,-2.5346808899681315,-0.006832272443443983,-0.8394520000426304,-2.853692713009056,-0.01394408090792257,-0.020403485084347948,218.0,3.0,-0.00290027059253112,-0.6141268632042913,241.0,"[{""year"": 2022, ""top1_num_days"": 241, ""top1_mean_return"": -0.004739124018672199, ""top1_cumulative_return"": -0.8638157023138576, ""top1_sharpe"": -0.8923674485081707, ""top1_positive_rate"": 0.4107883817427386, ""top3_num_days"": 241, ""top3_mean_return"": -0.0074421446398893485, ""top3_cumulative_return"": -0.8729414586378346, ""top3_sharpe"": -2.5346808899681315, ""top3_positive_rate"": 0.4315352697095436, ""top5_num_days"": 241, ""top5_mean_return"": -0.006832272443443983, ""top5_cumulative_return"": -0.8394520000426304, ""top5_sharpe"": -2.853692713009056, ""top5_positive_rate"": 0.43983402489626555}]"
2022,PatchTST,A,20,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2022_stage2topheavy_topk_csrank_topq_v2_PatchTST_PatchTST_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,True,-0.006290407244813279,-0.8810902713379986,-1.390060194881727,-0.007428430885892115,-0.8707591894167034,-2.589885367082758,-0.0065773804650124485,-0.8247335163912047,-2.9636279281724436,-0.014082313127584586,-0.023661446956939475,224.0,2.0,-0.003265872359751038,-0.7745805643260808,241.0,"[{""year"": 2022, ""top1_num_days"": 241, ""top1_mean_return"": -0.006290407244813279, ""top1_cumulative_return"": -0.8810902713379986, ""top1_sharpe"": -1.390060194881727, ""top1_positive_rate"": 0.34024896265560167, ""top3_num_days"": 241, ""top3_mean_return"": -0.007428430885892115, ""top3_cumulative_return"": -0.8707591894167034, ""top3_sharpe"": -2.589885367082758, ""top3_positive_rate"": 0.38589211618257263, ""top5_num_days"": 241, ""top5_mean_return"": -0.0065773804650124485, ""top5_cumulative_return"": -0.8247335163912047, ""top5_sharpe"": -2.9636279281724436, ""top5_positive_rate"": 0.42323651452282157}]"
2022,WPMixer,A,20,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2022_stage2topheavy_topk_csrank_topq_v2_WPMixer_WPMixer_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,True,-0.006609786926141079,-0.9002582686706362,-1.3624295196345362,-0.010038942492793914,-0.9286287273829742,-3.87260516889417,-0.007792570328248962,-0.868862826701008,-3.577453004889139,-0.01355527900823318,-0.02074621343820495,218.0,3.0,-0.002149340063485477,-0.47837964831656216,241.0,"[{""year"": 2022, ""top1_num_days"": 241, ""top1_mean_return"": -0.006609786926141079, ""top1_cumulative_return"": -0.9002582686706362, ""top1_sharpe"": -1.3624295196345362, ""top1_positive_rate"": 0.3817427385892116, ""top3_num_days"": 241, ""top3_mean_return"": -0.010038942492793914, ""top3_cumulative_return"": -0.9286287273829742, ""top3_sharpe"": -3.87260516889417, ""top3_positive_rate"": 0.3941908713692946, ""top5_num_days"": 241, ""top5_mean_return"": -0.007792570328248962, ""top5_cumulative_return"": -0.868862826701008, ""top5_sharpe"": -3.577453004889139, ""top5_positive_rate"": 0.3983402489626556}]"
2022,TimesNet,A,20,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2022_stage2topheavy_topk_csrank_topq_v2_TimesNet_TimesNet_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebfixed_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,True,-0.007322040931120332,-0.9137235668757561,-1.5680167079386715,-0.006001476733360996,-0.8172136782452747,-2.123986935238826,-0.005431330653228215,-0.7735864586119137,-2.3038812524515193,0.005882307008221934,0.008610182893047387,184.0,6.0,-0.0019875116997925294,-0.46305280531266513,241.0,"[{""year"": 2022, ""top1_num_days"": 241, ""top1_mean_return"": -0.007322040931120332, ""top1_cumulative_return"": -0.9137235668757561, ""top1_sharpe"": -1.5680167079386715, ""top1_positive_rate"": 0.43568464730290457, ""top3_num_days"": 241, ""top3_mean_return"": -0.006001476733360996, ""top3_cumulative_return"": -0.8172136782452747, ""top3_sharpe"": -2.123986935238826, ""top3_positive_rate"": 0.44398340248962653, ""top5_num_days"": 241, ""top5_mean_return"": -0.005431330653228215, ""top5_cumulative_return"": -0.7735864586119137, ""top5_sharpe"": -2.3038812524515193, ""top5_positive_rate"": 0.45228215767634855}]"
2022,FreTS,A,20,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2022_stage2topheavy_topk_csrank_topq_v2_FreTS_FreTS_market_daily_ftMS_sl20_ll0_pl1_dm128_nh4_el2_dl1_df256_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,False,,,,,,,,,,,,,,,,,
2023,Transformer,A,20,/huanghb28/aigc/cv_banc/zsw/zhuangcailin/project/Time-Series-Library2/test_results/long_term_forecast_market_2023_stage2topheavy_topk_csrank_topq_v2_Transformer_Transformer_market_daily_ftMS_sl20_ll0_pl1_dm64_nh4_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_stage2topheavy_topk_csrank_topq_v2_0/top1_predictions.csv,True,0.007317583973858921,0.8101923854959869,1.1296921080243931,0.0025207156165421856,0.16175297435291758,0.632238010066922,0.0020233507548132784,0.22969653091344844,0.6500042154699144,0.009373637963339725,0.008068471487164412,73.0,39.0,0.002015453163941908,0.33079847900290943,241.0,"[{""year"": 2023, ""top1_num_days"": 241, ""top1_mean_return"": 0.007317583973858921, ""top1_cumulative_return"": 0.8101923854959869, ""top1_sharpe"": 1.1296921080243931, ""top1_positive_rate"": 0.4896265560165975, ""top3_num_days"": 241, ""top3_mean_return"": 0.0025207156165421856, ""top3_cumulative_return"": 0.16175297435291758, ""top3_sharpe"": 0.632238010066922, ""top3_positive_rate"": 0.45643153526970953, ""top5_num_days"": 241, ""top5_mean_return"": 0.0020233507548132784, ""top5_cumulative_return"": 0.22969653091344844, ""top5_sharpe"": 0.6500042154699144, ""top5_positive_rate"": 0.4854771784232365}]"
