date,n,n_tradable,top1_code,top1_true,top1_pred_gap,best_true_all,best_true_tradable,regret_vs_best_tradable,top3_mean,top5_mean,score_std,score_max_prob,score_entropy,hit_top1_in_true10,hit_top1_in_true20,overlap_pred10_true10,overlap_pred10_true20,overlap_pred20_true10,overlap_pred20_true20,recoverable_by_true20,gap_to_best
2023-05-25,2653,2652,SZ000889,-0.35353535,0.0021917299999999473,0.19912861,0.19912861,0.5526639600000001,-0.18696417166666665,-0.08518510299999998,0.003266377519720224,0.00038678570323306895,7.883441002575817,0,0,0,0,0,1,0,0.5526639600000001
2023-12-05,2764,2764,SH600178,-0.23762377,0.0018786499999999817,0.28625542,0.28625542,0.5238791899999999,-0.065441945,-0.055904341,0.0027952681702479647,0.00036963034422053307,7.9244302659925605,0,0,1,3,2,4,0,0.5238791899999999
2023-03-09,2771,2771,SH600781,-0.1969697,0.0014241000000000392,0.1324647,0.1324647,0.3294344,-0.11250416666666667,-0.0702291562,0.00274842981177229,0.0003682595008781714,7.926959757302734,0,0,1,1,2,2,0,0.3294344
2023-05-08,2691,2691,SH600136,-0.19270833,0.0067101999999999995,0.13490054,0.13490054,0.32760887000000005,-0.14023693333333334,-0.11200534020000001,0.0035562968453867667,0.0003814102608867989,7.897661819143686,0,0,0,1,0,1,0,0.32760887000000005
2023-04-26,2682,2680,SH600198,-0.18765432,0.0008238999999999885,0.19302072,0.19302072,0.38067504,0.017577693333333325,-0.007759427600000005,0.0030916095919775928,0.0003829369265889549,7.894313276150939,0,0,1,1,1,3,0,0.38067504
2023-04-24,2685,2685,SH600136,-0.17014925,0.002468849999999967,0.16954872,0.16954872,0.33969797,-0.11593377900000001,-0.09374026040000001,0.0027942584873306094,0.0003792047377410065,7.895432095993677,0,0,0,0,0,1,0,0.33969797
2023-11-27,2762,2761,SZ000518,-0.15865663,0.0004182999999999826,0.18920125,0.18920125,0.34785787999999995,-0.04765717833333333,0.033889899,0.002732253485361375,0.00036825734261679527,7.9237065922470755,0,0,2,3,2,5,0,0.34785787999999995
2023-09-25,2707,2707,SH600615,-0.14281654,0.00373049999999997,0.20457605,0.20457605,0.34739259,-0.05103487166666667,-0.02905570406,0.0026069084652635983,0.0003766794951568156,7.903592883859464,0,0,0,2,0,3,0,0.34739259
2023-01-19,2606,2606,SH600136,-0.14150943,0.007007360000000018,0.20660949,0.20660949,0.34811892,-0.058535617333333324,-0.0202062352,0.0029344416105527064,0.0003935298871025466,7.865567440822218,0,0,0,0,0,0,0,0.34811892
2023-07-06,2645,2644,SZ002535,-0.14013086,0.0013744700000000165,0.21098563,0.21098563,0.35111649,-0.04558679499999999,-0.052138134999999995,0.002921105896780978,0.0003858583514702773,7.880422067488978,0,0,0,0,0,0,0,0.35111649
